Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
3040915b-318f-493c-aa3b-417097384036,2025-06-08,US,47906b42-5f56-4af8-9c79-9ef8c72d25a7,Behavior,Sports,150.53,2,110.49,13.97,Credit Card,Senior,Other,Los Angeles,Tom Sullivan
b6351718-5704-4c5b-aa2e-f3c2ab43083f,2025-07-07,US,0b6a7aad-7d18-4ed1-86c0-da5dbbd35a68,Medical,Electronics,393.55,8,320.18,27.62,Credit Card,Adult,Other,Chicago,Richard Gillespie
9dcd1921-3486-49f9-be6c-ed3d0ba0b957,2025-10-11,US,0c7d664e-6e11-470f-a67e-0d0f27cb048b,Give,Clothing,83.21,9,72.98,8.83,Cash,Adult,Female,Chicago,Terry Bennett
82fe65c5-6aec-4682-b27e-e434822180fc,2025-09-08,US,0386025e-ca8f-4dcd-b3c6-8e1bc9a8b10e,Bank,Toys,403.41,2,274.4,44.9,Cash,Senior,Other,New York,Christina Brown
1f9f4852-90e8-432f-bbdf-f08ab3159d3f,2025-06-06,US,cc2b8d57-817a-4c39-9752-f5c86c09847c,Bank,Home & Kitchen,309.12,2,226.58,59.6,Credit Card,Young,Other,New York,Justin Moore
e31bffc0-2eb4-4b88-89ae-286c3c52ed35,2025-04-04,US,f1cc8f25-b34e-44f0-9124-607b98ddc90a,Writer,Toys,499.14,8,379.62,31.32,Cash,Senior,Other,Los Angeles,Sharon Charles
da001888-8655-4d52-905a-e8c92c56f72f,2025-04-04,US,5c447b69-9a32-4a39-874a-9727a6743fa6,A,Toys,434.31,5,272.24,8.67,Cash,Senior,Male,Los Angeles,Teresa Doyle
a8ae2844-adc4-4869-81c2-3ad442f69315,2025-03-05,US,e245d9c7-5f1f-4f51-8854-5b19bd6db1fc,Southern,Electronics,276.53,7,222.84,38.96,Mobile Payment,Adult,Female,New York,Carolyn Long
b22fc894-41ec-494d-a33c-f7feaf1b4d5f,2025-11-12,US,7119f894-2e5e-4d48-9d70-4280b7b28c52,Purpose,Home & Kitchen,340.82,8,261.36,52.32,Mobile Payment,Adult,Male,New York,Wayne Pennington
ba7ace1c-178a-4643-8b69-95002a743255,2025-02-04,US,0c9b5c86-7a7c-4e9f-9643-2c9ff661abfe,Evidence,Sports,31.92,9,22.89,4.15,Credit Card,Young,Other,Los Angeles,Lisa White
d987e68f-a793-4fb4-bb74-cbee3be36046,2025-06-06,US,292280a0-3ada-4bb6-a882-c7e79cc42b24,Increase,Beauty,186.96,3,167.19,18.12,Cash,Young,Other,Los Angeles,Timothy Villarreal
465aa356-5910-4cf6-b8f1-3020371be241,2025-11-10,US,e1c6f689-9d73-4581-96d9-d38183c5fe81,Myself,Toys,445.59,4,357.51,10.3,Mobile Payment,Senior,Female,Chicago,Kenneth Fletcher
9a85538b-a8a0-4adc-80a3-0cbf238113a1,2025-12-03,US,5ba4d6f6-694f-42d7-927e-b906ccba40a1,Often,Home & Kitchen,355.82,8,300.8,10.67,Cash,Adult,Other,Chicago,Charles Daniel
9cfa0d47-ca71-46bd-8677-08ce3939aeaf,2025-08-07,US,18bdbf77-433b-48ea-a099-c36b486767ce,Consumer,Beauty,365.6,6,230.5,28.07,Cash,Young,Male,Chicago,Melissa Brown
6d167789-40cb-4a3f-bc20-504961341130,2025-10-09,US,9b97f8a4-6870-4cd1-afe3-0dfe794820eb,War,Clothing,367.4,8,224.64,42.71,Cash,Young,Other,Chicago,Nathan Armstrong
8aa58561-5945-46aa-8f61-0fa097d773ca,2025-02-04,US,24e39685-2a54-4573-adad-5879909a7469,Save,Toys,99.22,1,77.29,18.07,Credit Card,Young,Female,Los Angeles,Mary Larsen
467dfff9-f511-442e-8d57-16cc7a41a4b5,2025-04-06,US,380c846b-b7c9-4937-9256-9bffb6af7734,Owner,Home & Kitchen,19.2,3,14.23,3.66,Credit Card,Young,Other,Los Angeles,Betty Lyons
5ae4d329-879a-457a-b4cf-568e4b15076f,2025-09-08,US,50829cdb-5aa1-411e-a410-9ac368b0e09c,Process,Toys,210.49,8,150.15,15.89,Mobile Payment,Young,Other,Los Angeles,Katherine Hutchinson
3294c405-0f29-4452-bae7-3f0d066db574,2025-09-10,US,d6904c38-d9b8-45f2-a6a8-2517b603b972,Election,Home & Kitchen,207.93,5,145.69,33.72,Credit Card,Adult,Other,Los Angeles,Jimmy Cline
df21c962-3c75-43c0-8215-66b2c6045c93,2025-11-12,US,799b9420-3ed7-4752-be53-087fb576b9e8,Technology,Home & Kitchen,115.94,7,75.93,5.33,Mobile Payment,Adult,Male,Los Angeles,David Newton
c90591d3-e98b-4030-8536-dadfdaee4f6b,2025-10-11,US,c1f553ae-e0a8-48f7-8787-57603941ee07,Spring,Electronics,96.52,2,74.88,0.48,Credit Card,Adult,Male,Chicago,Catherine Garrett
49ea5c91-6709-4421-b65e-f52b3a937c0e,2025-11-10,US,77fc8bf6-11cd-4887-bddf-3c7c2f9377a5,Attention,Beauty,342.14,7,261.81,31.78,Mobile Payment,Senior,Other,Los Angeles,Haley Hall
85bfb39b-12d6-47bd-96c1-b736ede25b31,2025-07-07,US,decf3d90-bfca-4563-a892-fd71bfa49328,Book,Toys,336.84,8,261.53,53.93,Credit Card,Senior,Male,New York,Julie Ramos
4c5c235c-e85a-47e0-b58c-98339432b145,2025-06-08,US,71a3ae95-ecd3-4579-82a1-5c3c00481c11,Democrat,Clothing,450.15,10,295.63,34.29,Credit Card,Adult,Male,New York,Benjamin Moreno
55c22a92-95ba-43c5-b3cc-84d30b456b59,2025-10-11,US,c8bccdda-e283-40d9-b56f-56102802927f,Enjoy,Clothing,422.21,1,302.83,71.55,Cash,Senior,Male,Los Angeles,Ryan Finley
d9449d33-cd48-49b5-9460-b9fb6ff8c619,2025-06-06,US,af243452-0337-427f-81e3-6bb1d807e89e,Effort,Clothing,59.93,9,40.51,5.65,Credit Card,Senior,Male,New York,Sean Edwards
8c8d7134-82d6-4226-af2d-f83e93964e51,2025-12-11,US,7922dab6-f0e9-441e-935e-95906cbd56a2,Artist,Toys,368.11,8,306.93,52.59,Mobile Payment,Senior,Female,Los Angeles,Steven Rios
ad42209e-377b-45d2-868b-fe264eff8488,2025-12-11,US,327ecc81-ff9c-4211-bbf4-9e340fbe1122,Score,Toys,285.6,3,208.16,33.72,Cash,Adult,Male,New York,Mark Hamilton
e19ea898-f61d-47e4-a47b-d9081a056a55,2025-05-05,US,5aec9bc9-bb3b-4ff9-863b-490ae1557d93,Town,Toys,161.09,1,108.06,30.82,Mobile Payment,Senior,Other,Chicago,Jamie Harper
dd73e4b1-f66b-4177-bde1-fcfdb1846001,2025-11-10,US,43b35886-52d4-4ff9-bed3-33307d4592fc,Politics,Toys,451.64,5,301.84,64.77,Credit Card,Senior,Female,Chicago,Michelle Robbins
38fa4aaf-34b0-4390-8d4e-bbc5733255c6,2025-07-07,US,72df4a67-72d2-4f17-b51a-93c8d45dffad,Possible,Toys,69.86,9,42.12,0.27,Mobile Payment,Senior,Male,Chicago,Douglas Lindsey
e150af96-eaa1-4e0d-92bd-ecd6f10e4219,2025-12-03,US,6e0aa592-7deb-448c-8181-53a6f2cca9a6,Into,Beauty,66.77,5,43.52,1.05,Mobile Payment,Senior,Other,New York,Vincent Davis
48506fcc-e2e1-43eb-afae-64ad6d008247,2025-08-07,US,946edd74-b124-4f7b-b6a1-b027d6f1f60f,Difference,Toys,179.37,8,112.18,25.49,Mobile Payment,Adult,Female,New York,Maureen Atkins
3523a884-4bf2-4cf9-9d03-f3f634e41fb0,2025-08-07,US,86d35aed-ed94-42b3-96de-331d8c359ba8,Southern,Home & Kitchen,115.26,8,96.6,1.94,Credit Card,Young,Other,Chicago,David Cooke
d44f06eb-f435-4f49-a034-4a28064d2084,2025-10-09,US,2b0cc941-cb1f-4bf9-9552-ccbce89acafa,Piece,Home & Kitchen,56.87,4,34.75,6.31,Credit Card,Senior,Female,Chicago,Susan Sanchez
77a0cb09-a668-4181-a14f-ecff6439e62f,2025-09-10,US,4cdbe612-5390-49cf-a3d2-ffec88c30d02,Test,Electronics,233.82,3,192.85,43.95,Credit Card,Senior,Other,Chicago,Brad Jones
73480088-f3df-40ea-9e81-eb0ba1ebd75f,2025-07-09,US,3b081b36-775d-432d-afbb-672650e3e61e,Show,Home & Kitchen,60.54,9,37.29,6.74,Mobile Payment,Young,Other,New York,Stacy Duran
1b9e8086-0f46-4e24-95ec-21acd79ec6a1,2025-11-12,US,1856792e-ef72-41c1-b036-db921eaf6cff,Only,Home & Kitchen,162.95,10,109.2,7.63,Mobile Payment,Young,Male,New York,Sean Stanton
228ebc5c-a657-4e8f-8c6b-b711daa89b5f,2025-01-12,US,5aa5a8d3-96a6-4c96-91e7-7f3043c66f05,Trial,Beauty,356.1,4,248.52,12.8,Mobile Payment,Young,Female,Los Angeles,Stephanie Moran
635b6492-f2e0-445b-9006-83edb95d7979,2025-07-09,US,7860d666-13f3-4d08-a4c8-e7b8b071741b,Sing,Home & Kitchen,240.93,6,207.13,6.23,Mobile Payment,Senior,Male,Chicago,Mathew Donaldson
bd2d4d20-814e-4fab-8a6d-749e29d33738,2025-03-03,US,15629251-73b5-43eb-b387-53816045778c,Rule,Electronics,73.19,2,60.82,3.75,Credit Card,Adult,Other,New York,Jennifer Stevenson
535ad348-db78-4498-a636-33f038b051ae,2025-09-10,US,ba046c86-7a56-40c2-bdef-81c72b0dc397,Pattern,Toys,139.23,9,85.65,20.58,Cash,Young,Female,New York,Cynthia Richards
5de63db0-ac27-4326-b580-c09c2eafa732,2025-07-07,US,251b6ec4-3670-4cd6-89ab-f9ac11a06910,Skin,Electronics,144.61,1,95.81,7.3,Cash,Young,Other,Chicago,Terry Estrada
3ec353f4-8eb2-4f7c-9cf2-4abd07bc547c,2025-09-10,US,ef356f73-a282-400c-9dc1-ab95f93464f8,Cold,Home & Kitchen,220.93,8,167.55,30.17,Cash,Adult,Male,New York,Kayla Ramirez
dd22e3fb-c5bf-45a8-93e2-5ced08f72351,2025-04-06,US,e32851d6-f37f-428c-8d0a-41f0ab22056d,Floor,Home & Kitchen,358.76,2,246.92,37.9,Mobile Payment,Adult,Other,New York,Julie Allen
51b6756d-f746-4fa6-a935-31861ebd7689,2025-01-03,US,7ce5bba0-77bd-48b3-8765-04fe280da8a1,Occur,Electronics,334.14,5,231.52,7.04,Cash,Young,Other,Chicago,Alex Olson
c060d577-02f5-4653-88d5-247d9762558f,2025-06-06,US,e6c7f630-2bab-44a5-a29a-a7ca215a2f8e,Clearly,Home & Kitchen,112.07,3,74.49,17.89,Credit Card,Young,Other,New York,Joseph Keller
be61186b-5f0d-4b31-91a3-96fe35fe32c7,2025-01-12,US,8760d0c4-874d-4e1b-81ff-c8f023c05ed9,Save,Beauty,265.09,3,216.36,32.95,Cash,Adult,Female,Chicago,Carlos Duncan
e7ce2817-0eaf-42da-9762-a0960f3565c2,2025-05-05,US,cd4397f1-22d7-4d5f-bfc2-bc9d7d0b4ae8,Two,Toys,486.03,8,373.7,5.78,Mobile Payment,Adult,Female,New York,Jennifer Wiggins
b8a3e7d1-e1f4-4d51-a5a0-a8c45f4d014d,2025-10-11,US,8f765070-ce6b-40be-86ef-0fc4d988fb4e,Single,Beauty,349.21,4,285.09,37.73,Mobile Payment,Senior,Female,Chicago,Jacqueline King
b3fbd585-8bd7-4b1c-8d84-b078a57e9875,2025-04-04,US,cd7390eb-0127-4f8f-8454-5bb21ae151cd,Would,Toys,364.67,3,235.62,12.76,Cash,Adult,Other,New York,Michele Johnson
bb0e9374-1bb6-4c26-b05c-5b92a9de9715,2025-04-04,US,60fa4404-f23c-466b-8df4-483b82e5c98c,Field,Clothing,315.32,10,198.85,2.64,Cash,Young,Male,New York,Barry Marshall
ef6cb78b-1e01-471d-abe1-07fd07df5b04,2025-12-03,US,e19ef55b-5864-40ab-99ff-08d9c9ae4dfb,Remain,Sports,354.46,3,265.71,39.83,Mobile Payment,Senior,Other,New York,Jody Lambert
da93d4ce-fb16-4ee1-a867-3cd37ec7e4b1,2025-06-08,US,7ea5020e-1f74-4bb1-800f-e71e98ca087c,Approach,Clothing,359.45,6,300.52,38.85,Cash,Adult,Other,New York,Ivan Stephens
83e6b174-c718-409d-8c56-6a49ef5d7901,2025-11-12,US,87b81b7f-c4ec-48e6-9812-2ec912cdbff9,They,Home & Kitchen,200.29,10,159.76,32.35,Credit Card,Young,Male,New York,Daniel Li
8409fa7f-d436-4a2e-aaae-b72850a62304,2025-05-07,US,b67f957d-23a0-41a6-a610-47ad11cd3ae1,Development,Clothing,421.14,6,279.17,65.42,Mobile Payment,Adult,Female,New York,Teresa Key
857f9142-6de4-4bfd-89ea-c24a45d8248f,2025-02-04,US,9675069e-f838-4ba1-a490-c5dc4cab5398,Recent,Beauty,453.07,6,283.62,43.82,Mobile Payment,Senior,Female,New York,Ashley Phillips
813a44e1-27c9-486b-b5d4-f01fd070be8c,2025-09-08,US,c598a904-1012-44ac-adf9-d214984432ed,Off,Toys,345.93,5,212.77,55.72,Credit Card,Senior,Male,Chicago,Eric Johnson
15969db2-8235-4749-b50a-ef5ade56dc1b,2025-08-09,US,ae00c5ad-770c-4bf6-ad6d-2c46c1cd3c0f,Open,Beauty,363.99,8,310.1,8.9,Cash,Adult,Female,Los Angeles,Brian Boone
733a4567-d3ea-4d9e-bd9c-212502374b95,2025-03-03,US,00a192eb-700b-4c6d-bd15-e8f39e6b98c8,Social,Electronics,381.1,7,310.96,48.69,Mobile Payment,Senior,Male,Chicago,Mr. Albert Clark DVM
d09f3d44-18e8-41ff-8044-108baaf2c80d,2025-07-09,US,8c885b90-ec22-41a9-984c-eef9a3f429bf,Card,Toys,307.86,3,241.8,31.51,Mobile Payment,Adult,Female,New York,Crystal Greer
c926c66d-ecf2-4987-aa78-39e12085018f,2025-11-10,US,0fc8f774-d0cb-407d-8c5e-4a7b67ec1192,Behavior,Beauty,369.7,6,304.98,16.55,Cash,Senior,Female,New York,Victoria Kelly
17b67864-8b18-4a61-8680-486b16bca7d5,2025-12-11,US,9982d032-2e2e-4eb2-a034-b55ef32dc705,Course,Clothing,135.69,9,103.4,14.83,Credit Card,Adult,Male,New York,Yesenia Rodriguez
03b60a3d-61d4-46e8-b2d9-fb08ad55c30d,2025-11-12,US,2cbc1958-2fb6-4b1a-9af7-99b7306b24ec,Environment,Toys,403.83,4,356.48,67.8,Credit Card,Senior,Male,Chicago,Jennifer Peters
3c70a86a-ae32-45a9-bb64-c43ed5d78b36,2025-11-10,US,13889b98-17e5-4078-845d-f740e29f016a,Rule,Clothing,85.85,4,56.7,17.15,Mobile Payment,Young,Other,New York,John Green
14b1ccfc-2b6f-42dc-a313-217d4184dac0,2025-10-11,US,ca9af245-7db2-4f8f-8ea5-14bb263dde43,Morning,Beauty,484.48,3,367.67,14.2,Credit Card,Senior,Other,New York,Mr. Matthew Peterson II
4faa83ec-45db-44dc-9f8f-427847eb76bc,2025-07-09,US,633798e0-940c-4c1b-a669-75d5fcac22e9,However,Toys,422.19,9,332.41,71.27,Credit Card,Adult,Male,New York,Anthony Baker
92094fcf-806a-45b5-a295-34b5b70035a7,2025-06-06,US,a13876aa-6d22-4ecf-bfb3-349a6d52cc17,She,Sports,180.47,5,133.48,6.48,Mobile Payment,Young,Female,Chicago,David Simpson
267c3810-77a2-40e8-bd73-ec6a08a1b88b,2025-09-10,US,01c20736-4bbd-4ce6-b154-569b6fbeab6f,Color,Beauty,350.33,5,220.76,18.36,Cash,Senior,Other,Chicago,David Nguyen
4ad0bdd0-9b07-484b-a6df-666fa54b199a,2025-12-03,US,be1a5dce-ae3d-45bb-90b0-1705c8db39a7,Cover,Electronics,43.56,10,26.36,0.89,Mobile Payment,Adult,Male,Los Angeles,Taylor Robertson
1f3a600f-5a66-464f-87ee-f8c3dd8bb49c,2025-08-09,US,bd763f51-1690-4864-a736-0f2ef7c0e842,Few,Beauty,425.79,9,256.61,3.43,Cash,Adult,Other,New York,Danielle Davis
c08d00b6-53ff-410a-955e-f4c7ef5d0760,2025-08-09,US,b0b5a0cd-311f-426e-8df4-a35ab67911e3,Push,Clothing,442.56,5,357.84,62.79,Cash,Adult,Female,Los Angeles,Joshua Wiley
b6d9a6d6-580d-4931-b35d-d2016635a0b5,2025-09-08,US,c0f6d3ab-7942-491f-bca5-92f42cec9f50,State,Home & Kitchen,13.41,7,11.79,1.9,Credit Card,Senior,Female,Los Angeles,Paul Spencer
2e7ed6ac-d431-47d5-b031-347880471097,2025-07-09,US,60596b26-8aaa-4c32-8e6d-e4e1fd43c3fd,Every,Sports,101.39,1,84.39,14.93,Credit Card,Young,Female,Chicago,Dale Franklin
f4041fc8-491e-4790-8dc3-7727dac4d926,2025-01-03,US,55ca180c-bbd7-43ae-9e34-6eba4f50cb4b,Let,Toys,274.62,6,200.41,16.92,Cash,Adult,Other,Chicago,Gregory Thornton
6ad3a4a9-7ae1-4c87-8bac-c355cb3db3a2,2025-12-03,US,a600107c-1265-4a80-ab2d-b8a9f39b3ae2,Exactly,Electronics,486.85,7,318.76,31.76,Cash,Adult,Male,New York,Mrs. Kimberly Perkins MD
86f02225-88bb-4250-9fa5-508d35d19583,2025-09-08,US,d3626919-9edf-4086-bd9c-bdbe19a5f481,Southern,Sports,275.12,4,174.3,25.8,Mobile Payment,Senior,Male,New York,Gail Adams
bb2c9c36-34be-4a1a-a0f6-989348e316fe,2025-08-07,US,e0a5153a-c97c-4676-a3df-9e4f0141c3cf,Ahead,Clothing,21.73,4,14.46,0.5,Mobile Payment,Senior,Male,Chicago,Jack Rodgers
2fdff42e-079e-4a9a-8107-27e05779e9ba,2025-07-07,US,d2365882-da65-4416-a505-b6d459581f2a,West,Sports,54.41,3,47.48,9.57,Mobile Payment,Senior,Male,New York,Kendra Baker
56992790-26fa-4dfb-b43f-2e8a8977699d,2025-07-09,US,f37e813e-4bf0-4a52-9fe5-aaea3c3e3732,Because,Toys,463.01,8,400.04,16.76,Credit Card,Adult,Other,New York,Susan Smith MD
5e107427-6dd8-4516-82eb-d5a98da28e78,2025-07-09,US,44e93ceb-6893-4d13-a0a1-a531a664bcf5,College,Sports,302.03,2,266.28,10.22,Credit Card,Senior,Other,Los Angeles,Garrett Martin
dac47e7d-298d-40e7-9acd-d2916e6b78d3,2025-02-04,US,3f4b499e-c0bd-4e6e-ad9d-1730027dec52,Account,Home & Kitchen,209.6,10,157.92,30.11,Credit Card,Senior,Male,Los Angeles,Juan Parker
e904d07d-fff3-45ca-854f-340d13a74ac4,2025-02-12,US,45c314b9-82cc-435c-aac1-c0f5c2bcc2ea,Ball,Clothing,412.15,6,319.66,15.51,Mobile Payment,Adult,Other,Chicago,Kimberly Levine
af40496f-1e91-44af-a562-af31704625da,2025-05-05,US,6941bb95-a529-4038-b9c9-ab205e2dfe63,Save,Sports,387.44,1,247.26,22.99,Credit Card,Adult,Other,New York,Patrick Pineda
67079ed4-980b-4abc-9ba4-1fb4780350a8,2025-01-03,US,00167304-af69-49f1-99a7-f0a06ec73bc6,Fund,Beauty,187.94,6,123.65,10.16,Credit Card,Young,Female,Los Angeles,Eric Noble
2754fb26-56df-4e0b-90d3-84e880bf7d6e,2025-01-03,US,549621fb-ae72-41ac-8bcb-e5c6fa22b4fa,Control,Toys,307.47,2,230.8,6.6,Cash,Adult,Other,New York,Gabriella Arnold
6c92ea51-edbe-4c07-ab04-1d9d8f38c953,2025-08-07,US,76fb4f9d-71cb-44f6-92a3-3c1ed9d20bee,Couple,Clothing,219.16,10,143.93,37.4,Cash,Adult,Male,Chicago,Jason Alexander
8794a558-899c-444d-95f6-cc2b0463569d,2025-02-12,US,0cd948c7-5664-406d-b082-7ef47abe13c8,Health,Sports,373.71,10,243.59,60.4,Credit Card,Young,Male,Chicago,Rebecca Reyes
8f17be0e-4189-458c-9dce-7cd029f80c61,2025-02-12,US,648222ca-662d-413d-a8b7-4a7a9869d9a5,Improve,Home & Kitchen,37.89,9,31.6,0.71,Mobile Payment,Senior,Other,New York,Vincent Vega
6cb50723-bb92-49e2-a31e-fdfb7b95545a,2025-01-12,US,9566c41c-ef05-4493-b5c0-e3c413dcbd69,Small,Sports,166.29,4,127.85,9.45,Credit Card,Adult,Female,Los Angeles,Grace Mills
b6949d72-15ce-4a48-bd07-89f48b89d84c,2025-06-06,US,1746dd6c-08a6-469d-9f39-d3c6aef2a17d,Player,Clothing,394.02,1,345.66,44.11,Mobile Payment,Young,Other,Chicago,Regina Gordon
e750701b-9205-457a-81ae-556653219e7b,2025-03-03,US,da21b13b-5a0f-4164-8221-d7908d7aa42e,Himself,Beauty,348.58,8,222.37,36.59,Credit Card,Young,Other,Chicago,Michael Harris
fbec000b-f666-4c1c-8587-58af2446acf9,2025-06-06,US,fab13580-3acf-4db0-9c44-b1622c5f3433,Sort,Clothing,248.86,2,207.32,40.43,Mobile Payment,Adult,Female,New York,Chad Franklin
7a6e93a3-327f-4acf-bedc-fb1b38749510,2025-03-03,US,db9df2cf-49d6-4d38-8877-09358c9800bc,Me,Home & Kitchen,50.48,3,36.63,2.05,Mobile Payment,Young,Male,Chicago,Alexander Perez
5a045973-37a9-4a99-85e6-64f0cfef0374,2025-07-09,US,fd6e497c-1905-4678-8771-33e2fd211efa,Expert,Beauty,212.91,2,137.54,1.75,Mobile Payment,Adult,Male,New York,Benjamin Lewis
b16b48ca-addd-4e26-8a4c-6cba3c1b80e8,2025-10-11,US,05a44456-e466-459d-88e1-37b58e60cc23,Purpose,Clothing,362.57,6,303.73,13.07,Mobile Payment,Senior,Other,Chicago,Elizabeth Carter
8d41fa3c-0761-49a2-8f6c-e72caf909e6f,2025-11-12,US,2d5b0f16-38e1-4ee3-8edb-38ee5fb03686,Somebody,Electronics,37.15,7,22.65,5.69,Credit Card,Adult,Other,New York,Gregory Lowery
4b5e9b42-9cdf-4320-8bba-078e699f0bfe,2025-03-05,US,442ed488-78da-4cee-b3ce-62e9793dd3ee,Dog,Home & Kitchen,129.02,2,80,15.02,Mobile Payment,Senior,Other,Chicago,Marissa Ward
1367ad45-d424-43be-979c-8d64d837c4ee,2025-12-03,US,7e31e32a-4476-4ae7-85c2-a31dc37416ac,Next,Clothing,128.65,5,99.24,12.14,Credit Card,Senior,Male,New York,Kristina Burns
409466ad-11a5-4a9a-a3f7-cfb4b688a33c,2025-02-12,US,75bc2197-2ad8-428f-a03d-3c25d62d5661,Director,Toys,343.34,4,251.44,24.58,Credit Card,Senior,Male,Los Angeles,Alicia Goodman
fc761e01-550f-45c4-80d0-b92cc97ea198,2025-06-06,US,5761f1ac-08cc-40f7-b1e3-b607efa7087f,Article,Clothing,277.68,2,210.23,29.88,Cash,Adult,Male,Los Angeles,Mr. Robert Nelson MD
2dd8dd01-f90b-454f-b5a9-83e93decc966,2025-02-12,US,bc258a3f-4a90-49d7-90d0-442db8c7a959,Use,Electronics,410.2,10,261.94,43.48,Mobile Payment,Senior,Male,Los Angeles,David Burns
07bea838-65b8-47b9-b10c-ba9c1f0cc037,2025-09-10,US,1080792e-a1ad-458e-9a12-013e8fb03fae,Finish,Sports,112.56,1,91.36,0.31,Cash,Young,Male,New York,Michele Hughes
e0dbe5e6-7928-47df-bbcb-6557d2651019,2025-06-06,US,a3580df8-4e02-4ff9-8d62-06a0ac53f8ac,Condition,Electronics,421.52,3,348.62,55.42,Cash,Adult,Male,Chicago,Cheryl Calderon
ed58d4c9-2a89-4c7c-a8d5-eff722a9aa29,2025-12-03,US,929c7f67-a49c-4476-beec-3d9cc3dba869,House,Toys,305.41,1,228.01,40.9,Mobile Payment,Adult,Female,New York,Sophia Juarez
3c8bf854-5953-4d38-b50a-06282dd5cadc,2025-07-07,US,31708258-9683-4cd2-b3d6-bb25727bb4a4,Audience,Electronics,155.66,3,118.22,8.54,Mobile Payment,Adult,Female,Los Angeles,Mrs. Lindsay Griffin
ab043c2e-a011-46c1-9d4b-029564896dbf,2025-10-11,US,985fcd6c-3fba-4d02-b015-76a1b986dd39,Manage,Electronics,339.43,8,261.98,26.75,Mobile Payment,Senior,Male,New York,Charles Gilbert
15fc57eb-b752-456b-aa11-3619c4d77165,2025-04-04,US,80e51684-05dd-4baa-92bf-cf96678a72db,Smile,Beauty,494.15,1,432.48,57.01,Mobile Payment,Young,Male,Chicago,Renee Cooper
0fdd7f9a-88be-42a4-bc26-730958d8fa8f,2025-05-07,US,68e11c37-1ccb-402a-9f14-2ea718adc3b1,Apply,Beauty,359.21,7,231.4,34.05,Mobile Payment,Young,Other,Chicago,Anne Goodman
edb593d7-1cfb-4332-82d7-c39643d2a9ba,2025-02-02,US,1574f314-47eb-4279-9f64-7e06a316ce7f,Outside,Toys,371.96,5,325.47,37.72,Credit Card,Adult,Male,New York,Todd Wilson
0546763f-66e5-464e-91d2-63f2e79cd3f9,2025-03-03,US,d6cef514-2522-4c32-b2a0-0af82b7d92af,Every,Electronics,226.13,2,169.95,40.99,Mobile Payment,Adult,Male,New York,Robert Reynolds
ab604739-8e87-45e4-a71b-b4b0bb75f8d8,2025-08-07,US,699e60f3-fb54-40f0-ac91-ef185442315f,Figure,Clothing,366.14,5,297.92,4.76,Mobile Payment,Senior,Male,Chicago,Kimberly Kelley
f6e684a5-edb7-4cef-92d6-1c1337b3c0bb,2025-12-11,US,e3bd17a0-b824-4d84-85b4-38095fa48ce2,Trade,Clothing,347.13,9,231.36,9.1,Credit Card,Senior,Other,Los Angeles,Michael Lopez
99dfa20e-00a0-4b10-9ac5-b6f841570fd6,2025-07-07,US,0017a1b4-72b7-4716-9bf9-21fda9d61a39,Child,Toys,57.51,7,42.25,1.28,Mobile Payment,Young,Other,New York,Christopher Payne
e821cbaa-3d95-42d7-b8a9-6cd45255e836,2025-07-09,US,9fd24260-a228-4f19-a901-da994b7f5b86,Heart,Toys,56.3,8,39.5,0.97,Mobile Payment,Adult,Other,New York,Matthew Tucker V
